1



                                 *********************************************

                                    NUMERICAL ELECTROMAGNETICS CODE (NEC-2D)

                                 *********************************************




                                     - - - - COMMENTS - - - -


                          LPDA - Designed from equations (tau=0.915, sigma=0.169)                    
                          F=600MHz, BW=40% (480–720 MHz)                                           
                           Half-lengths (Ln/2)                                                       
                           Spacing dn = 2*sigma*l(n-1)                                               
                           Positions (small → large direction)                                     
                           Dipoles (centered)                                                        
                           Feed at smallest element                                                  
                           Transmission line (alternating phase → IMPORTANT)                       
                           Frequency                                                                 
                           Radiation pattern                                                         
                                                                                                     




                                 - - - STRUCTURE SPECIFICATION - - -

                                     COORDINATES MUST BE INPUT IN
                                     METERS OR BE SCALED TO METERS
                                     BEFORE STRUCTURE INPUT IS ENDED


  WIRE                                                                               NO. OF    FIRST  LAST     TAG
  NO.        X1         Y1         Z1          X2         Y2         Z2      RADIUS   SEG.     SEG.   SEG.     NO.
       2.8500     0.4800     0.0000     3.5146E-17  -166.33    8.1921E-18  -160.19    8.2800E-01    37.42
       2.9000     0.4800     0.0000     3.4419E-17   152.17    7.1783E-18   152.90    8.1084E-01    -4.62
       2.9500     0.4800     0.0000     3.2035E-17   111.36    6.8603E-18   111.45    7.9433E-01   -46.70
       3.0000     0.4800     0.0000     3.0894E-17    69.79    6.6090E-18    69.93    7.7844E-01   -88.83
       3.0500     0.4800     0.0000     2.9083E-17    25.22    5.7094E-18    28.64    7.6314E-01  -131.01
       3.1000     0.4800     0.0000     2.7807E-17   -19.74    5.6346E-18   -16.73    7.4839E-01  -173.23
       3.1500     0.4800     0.0000     2.7636E-17   -56.02    5.3933E-18   -55.16    7.3418E-01   144.51
       3.2000     0.4800     0.0000     2.6268E-17   -95.98    5.2334E-18   -98.30    7.2046E-01   102.21
       3.2500     0.4800     0.0000     2.6266E-17  -141.72    5.0831E-18  -142.63    7.0722E-01    59.87
       3.3000     0.4800     0.0000     2.5154E-17   172.52    4.5132E-18   174.45    6.9444E-01    17.50
       3.3500     0.4800     0.0000     2.3057E-17   134.05    4.1312E-18   135.68    6.8208E-01   -24.90
       3.4000     0.4800     0.0000     2.2508E-17    92.12    3.9445E-18    92.85    6.7014E-01   -67.33
       3.4500     0.4800     0.0000     2.1561E-17    45.16    3.6979E-18    48.98    6.5860E-01  -109.79
       3.5000     0.4800     0.0000     2.0944E-17     4.24    3.6660E-18     6.99    6.4742E-01  -152.27
       3.5500     0.4800     0.0000     1.9142E-17   -38.39    3.3474E-18   -35.52    6.3661E-01   165.22
       3.6000     0.4800     0.0000     2.0603E-17   -84.47    3.3008E-18   -79.18    6.2613E-01   122.68
       3.6500     0.4800     0.0000     1.8772E-17  -118.95    3.1768E-18  -122.57    6.1599E-01    80.12
       3.7000     0.4800     0.0000     1.7960E-17  -168.41    2.8807E-18  -165.70    6.0615E-01    37.54
       3.7500     0.4800     0.0000     1.6243E-17   152.75    2.7592E-18   151.27    5.9661E-01    -5.06
       3.8000     0.4800     0.0000     1.7710E-17   106.95    2.8320E-18   108.95    5.8735E-01   -47.69
       3.8500     0.4800     0.0000     1.6583E-17    67.70    2.6069E-18    66.04    5.7837E-01   -90.33
       3.9000     0.4800     0.0000     1.5679E-17    21.53    2.4562E-18    21.69    5.6965E-01  -132.99
       3.9500     0.4800     0.0000     1.5698E-17   -18.44    2.3656E-18   -15.34    5.6118E-01  -175.67
       4.0000     0.4800     0.0000     1.5094E-17   -62.66    2.2546E-18   -57.67    5.5295E-01   141.64
      -1.0000     0.5200     0.0000     5.3493E-17    99.53    1.7942E-17   -78.97    3.6081E-01   -57.89
      -0.9500     0.5200     0.0000     5.8235E-17   140.13    1.9410E-17   -40.19    3.7382E-01   -19.81
      -0.9000     0.5200     0.0000     6.2458E-17  -179.36    2.1800E-17     1.00    3.8766E-01    17.85
      -0.8500     0.5200     0.0000     6.5883E-17  -139.18    2.5886E-17    38.21    4.0236E-01    55.04
      -0.8000     0.5200     0.0000     6.3007E-17  -111.19    2.2371E-17    64.01    4.1795E-01    91.70
      -0.7500     0.5200     0.0000     6.7095E-17   -64.71    2.9750E-17   114.48    4.3444E-01   127.78
      -0.7000     0.5200     0.0000     7.3167E-17   -28.35    2.8953E-17   150.75    4.5181E-01   163.20
      -0.6500     0.5200     0.0000     7.8166E-17    14.99    3.5066E-17  -163.70    4.6995E-01  -162.11
      -0.6000     0.5200     0.0000     8.3211E-17    52.70    4.1230E-17  -131.73    4.8866E-01  -128.27
      -0.5500     0.5200     0.0000     9.2587E-17    89.98    5.1299E-17   -91.98    5.0757E-01   -95.36
      -0.5000     0.5200     0.0000     1.0038E-16   131.43    5.4492E-17   -43.69    5.2606E-01   -63.51
      -0.4500     0.5200     0.0000     1.0766E-16   170.90    5.8493E-17    -7.48    5.4310E-01   -32.87
      -0.4000     0.5200     0.0000     1.2393E-16  -156.63    7.9821E-17    36.89    5.5713E-01    -3.57
      -0.3500     0.5200     0.0000     1.3409E-16  -119.85    9.1912E-17    67.80    5.6577E-01    24.18
      -0.3000     0.5200     0.0000     1.4756E-16   -87.36    1.0959E-16   102.11    5.6561E-01    50.17
      -0.2500     0.5200     0.0000     1.5993E-16   -51.18    1.3226E-16   140.78    5.5199E-01    74.14
      -0.2000     0.5200     0.0000     1.7878E-16   -23.79    1.8524E-16   163.80    5.1899E-01    95.70
      -0.1500     0.5200     0.0000     1.8849E-16     3.25    2.1685E-16  -169.11    4.6002E-01   114.20
      -0.1000     0.5200     0.0000     1.9365E-16    24.04    2.7248E-16  -150.31    3.6972E-01   128.20
      -0.0500     0.5200     0.0000     1.7118E-16    56.81    2.8326E-16  -122.15    2.4989E-01   132.82
       0.0000     0.5200     0.0000     1.6403E-16    81.64    3.2552E-16  -109.63    1.4318E-01   104.97
       0.0500     0.5200     0.0000     1.3670E-16   114.32    3.3162E-16   -89.48    2.1358E-01    52.77
       0.1000     0.5200     0.0000     1.3759E-16   141.54    3.2365E-16   -77.93    3.8689E-01    42.53
       0.1500     0.5200     0.0000     1.5404E-16   179.21    2.4649E-16   -69.52    5.4138E-01    42.93
       0.2000     0.5200     0.0000     1.6690E-16  -167.44    2.1749E-16   -41.14    6.2156E-01    44.28
       0.2500     0.5200     0.0000     1.8611E-16  -162.34    1.6737E-16    -2.49    5.9032E-01    43.37
       0.3000     0.5200     0.0000     1.5427E-16  -159.48    2.0346E-16    33.32    4.4062E-01    35.77
       0.3500     0.5200     0.0000     1.3089E-16  -167.91    2.8151E-16    55.13    2.4259E-01     1.15
       0.4000     0.5200     0.0000     9.0040E-17   176.97    3.4217E-16    60.74    3.1267E-01   -72.03
       0.4500     0.5200     0.0000     8.4839E-17   121.24    4.2491E-16    51.93    5.7160E-01   -96.65
       0.5000     0.5200     0.0000     1.1010E-16    79.98    4.1352E-16    49.43    7.5790E-01  -107.10
       0.5500     0.5200     0.0000     1.4187E-16    49.01    4.1076E-16    39.63    7.9062E-01  -115.38
       0.6000     0.5200     0.0000     1.7534E-16    24.48    3.8778E-16    18.23    6.5040E-01  -124.79
       0.6500     0.5200     0.0000     2.2387E-16    -1.49    3.1440E-16     1.45    3.6545E-01  -140.03
       0.7000     0.5200     0.0000     2.3380E-16   -25.22    2.6444E-16   -23.79    1.0373E-01   117.06
       0.7500     0.5200     0.0000     2.4879E-16   -45.78    2.1165E-16   -52.02    4.6204E-01    47.54
       0.8000     0.5200     0.0000     2.5548E-16   -73.14    2.4498E-16   -98.11    8.5236E-01    29.41
       0.8500     0.5200     0.0000     2.3600E-16  -100.19    2.0904E-16  -134.11    1.1882E+00    13.24
       0.9000     0.5200     0.0000     2.4677E-16  -131.86    2.7447E-16  -160.30    1.4521E+00    -3.88
       0.9500     0.5200     0.0000     2.3532E-16  -163.98    2.8455E-16   175.21    1.6437E+00   -22.59
       1.0000     0.5200     0.0000     2.4653E-16   163.38    2.7647E-16   146.31    1.7719E+00   -43.14
       1.0500     0.5200     0.0000     2.4939E-16   133.31    2.6372E-16   118.79    1.8490E+00   -65.58
       1.1000     0.5200     0.0000     2.4639E-16    99.89    2.5420E-16    91.62    1.8872E+00   -89.86
       1.1500     0.5200     0.0000     2.3953E-16    70.50    2.3726E-16    62.75    1.8971E+00  -115.91
       1.2000     0.5200     0.0000     2.2225E-16    36.97    2.1708E-16    27.61    1.8867E+00  -143.61
       1.2500     0.5200     0.0000     2.2907E-16     3.78    1.9240E-16     2.18    1.8624E+00  -172.81
       1.3000     0.5200     0.0000     2.1894E-16   -25.79    1.7180E-16   -28.76    1.8286E+00   156.63
       1.3500     0.5200     0.0000     2.1118E-16   -62.54    1.5595E-16   -62.18    1.7887E+00   124.84
       1.4000     0.5200     0.0000     2.0022E-16   -96.47    1.3568E-16   -97.17    1.7449E+00    91.97
       1.4500     0.5200     0.0000     1.7298E-16  -132.30    1.1923E-16  -136.27    1.6991E+00    58.12
       1.5000     0.5200     0.0000     1.6999E-16  -166.69    1.0884E-16  -165.50    1.6523E+00    23.41
       1.5500     0.5200     0.0000     1.6025E-16   154.85    9.3685E-17   159.57    1.6054E+00   -12.06
       1.6000     0.5200     0.0000     1.4319E-16   120.29    8.4450E-17   116.49    1.5590E+00   -48.20
       1.6500     0.5200     0.0000     1.3045E-16    78.44    7.3529E-17    81.22    1.5136E+00   -84.95
       1.7000     0.5200     0.0000     1.3612E-16    44.69    6.5880E-17    43.92    1.4693E+00  -122.22
       1.7500     0.5200     0.0000     1.2077E-16     2.90    6.1612E-17     4.63    1.4264E+00  -159.98
       1.8000     0.5200     0.0000     1.2089E-16   -34.53    5.4280E-17   -34.99    1.3850E+00   161.85
       1.8500     0.5200     0.0000     1.0602E-16   -71.82    4.6811E-17   -70.73    1.3452E+00   123.29
       1.9000     0.5200     0.0000     9.8693E-17  -115.71    4.2730E-17  -113.25    1.3069E+00    84.39
       1.9500     0.5200     0.0000     9.5310E-17  -153.93    3.9122E-17  -153.42    1.2701E+00    45.18
       2.0000     0.5200     0.0000     8.5240E-17   169.35    3.3338E-17   171.56    1.2349E+00     5.70
       2.0500     0.5200     0.0000     8.5152E-17   127.65    3.2471E-17   128.89    1.2011E+00   -34.03
       2.1000     0.5200     0.0000     7.4111E-17    89.07    2.7677E-17    91.19    1.1688E+00   -73.99
       2.1500     0.5200     0.0000     6.8493E-17    46.99    2.3612E-17    47.95    1.1379E+00  -114.16
       2.2000     0.5200     0.0000     6.8705E-17     6.16    2.4584E-17     8.53    1.1083E+00  -154.51
       2.2500     0.5200     0.0000     6.1880E-17   -32.87    2.0959E-17   -30.43    1.0800E+00   164.96
       2.3000     0.5200     0.0000     6.2009E-17   -74.74    1.9777E-17   -70.07    1.0528E+00   124.27
       2.3500     0.5200     0.0000     5.7062E-17  -113.86    1.8182E-17  -115.45    1.0268E+00    83.45
       2.4000     0.5200     0.0000     5.4889E-17  -157.92    1.6908E-17  -155.15    1.0019E+00    42.48
       2.4500     0.5200     0.0000     5.2744E-17   162.71    1.5507E-17   164.13    9.7809E-01     1.40
       2.5000     0.5200     0.0000     4.6768E-17   118.66    1.4066E-17   119.66    9.5521E-01   -39.80
       2.5500     0.5200     0.0000     4.5873E-17    81.68    1.2927E-17    83.28    9.3327E-01   -81.10
       2.6000     0.5200     0.0000     4.2268E-17    36.42    1.2600E-17    37.60    9.1221E-01  -122.50
       2.6500     0.5200     0.0000     4.4251E-17    -4.05    1.1878E-17    -0.49    8.9199E-01  -163.98
       2.7000     0.5200     0.0000     4.0782E-17   -47.92    1.0719E-17   -45.30    8.7256E-01   154.44
       2.7500     0.5200     0.0000     3.5798E-17   -88.46    1.0006E-17   -87.45    8.5389E-01   112.79
       2.8000     0.5200     0.0000     3.7411E-17  -132.16    9.2883E-18  -130.37    8.3594E-01    71.07
       2.8500     0.5200     0.0000     3.4087E-17  -172.29    8.4036E-18  -169.18    8.1867E-01    29.28
       2.9000     0.5200     0.0000     3.3498E-17   139.75    8.3121E-18   144.48    8.0204E-01   -12.57
       2.9500     0.5200     0.0000     3.3675E-17   101.09    7.5866E-18   100.63    7.8603E-01   -54.48
       3.0000     0.5200     0.0000     3.1114E-17    61.72    6.9428E-18    64.18    7.7059E-01   -96.45
       3.0500     0.5200     0.0000     2.8933E-17    19.29    6.5602E-18    22.74    7.5572E-01  -138.47
       3.1000     0.5200     0.0000     2.8357E-17   -19.88    6.4754E-18   -20.27    7.4137E-01   179.46
       3.1500     0.5200     0.0000     2.7002E-17   -64.50    5.6969E-18   -64.24    7.2752E-01   137.35
       3.2000     0.5200     0.0000     2.5756E-17  -107.62    5.4564E-18  -107.33    7.1415E-01    95.19
       3.2500     0.5200     0.0000     2.5653E-17  -149.50    5.4698E-18  -146.55    7.0123E-01    52.99
       3.3000     0.5200     0.0000     2.2463E-17   169.59    4.8722E-18   169.69    6.8875E-01    10.75
       3.3500     0.5200     0.0000     2.3549E-17   124.44    4.8006E-18   125.53    6.7668E-01   -31.52
       3.4000     0.5200     0.0000     2.2194E-17    84.58    4.4961E-18    87.23    6.6500E-01   -73.83
       3.4500     0.5200     0.0000     2.1393E-17    42.68    4.1460E-18    44.81    6.5370E-01  -116.17
       3.5000     0.5200     0.0000     2.0118E-17    -1.92    3.8595E-18    -0.61    6.4276E-01  -158.55
       3.5500     0.5200     0.0000     1.9279E-17   -40.63    3.7594E-18   -44.40    6.3216E-01   159.05
       3.6000     0.5200     0.0000     1.9693E-17   -87.95    3.5712E-18   -87.45    6.2189E-01   116.62
       3.6500     0.5200     0.0000     1.9489E-17  -130.31    3.6115E-18  -128.95    6.1193E-01    74.16
       3.7000     0.5200     0.0000     1.8286E-17  -172.00    3.3164E-18  -171.06    6.0227E-01    31.68
       3.7500     0.5200     0.0000     1.8381E-17   141.04    3.1347E-18   148.18    5.9291E-01   -10.83
       3.8000     0.5200     0.0000     1.7091E-17   105.11    2.9636E-18   104.35    5.8381E-01   -53.36
       3.8500     0.5200     0.0000     1.8167E-17    60.57    2.7060E-18    62.75    5.7498E-01   -95.91
       3.9000     0.5200     0.0000     1.6863E-17    15.23    2.4855E-18    18.33    5.6640E-01  -138.48
       3.9500     0.5200     0.0000     1.5774E-17   -24.71    2.3229E-18   -24.83    5.5807E-01   178.92
       4.0000     0.5200     0.0000     1.4920E-17   -69.12    2.4924E-18   -69.22    5.4997E-01   136.31
      -1.0000     0.5600     0.0000     4.9847E-17    85.10    1.7951E-17   -92.40    3.5446E-01   -74.19
      -0.9500     0.5600     0.0000     5.0737E-17   125.98    1.9791E-17   -52.57    3.6707E-01   -36.71
      -0.9000     0.5600     0.0000     5.5894E-17   160.92    2.2258E-17   -23.49    3.8044E-01     0.33
      -0.8500     0.5600     0.0000     5.9669E-17  -154.00    2.6726E-17    27.59    3.9462E-01    36.86
      -0.8000     0.5600     0.0000     5.9465E-17  -111.27    2.6183E-17    68.91    4.0961E-01    72.84
      -0.7500     0.5600     0.0000     6.7412E-17   -75.01    2.9365E-17   104.05    4.2540E-01   108.21
      -0.7000     0.5600     0.0000     7.8329E-17   -36.99    3.4614E-17   145.45    4.4189E-01   142.89
      -0.6500     0.5600     0.0000     8.8449E-17     3.50    4.0107E-17  -172.93    4.5894E-01   176.80
      -0.6000     0.5600     0.0000     8.5398E-17    41.36    4.3422E-17  -143.14    4.7625E-01  -150.14
      -0.5500     0.5600     0.0000     9.6479E-17    72.08    5.1184E-17  -100.51    4.9333E-01  -118.03
      -0.5000     0.5600     0.0000     1.0584E-16   116.83    6.0592E-17   -53.81    5.0939E-01   -86.98
      -0.4500     0.5600     0.0000     1.1243E-16   150.63    6.7173E-17   -27.04    5.2321E-01   -57.13
      -0.4000     0.5600     0.0000     1.1536E-16  -173.17    8.0118E-17    14.74    5.3298E-01   -28.62
      -0.3500     0.5600     0.0000     1.2337E-16  -140.93    1.0034E-16    48.92    5.3610E-01    -1.62
      -0.3000     0.5600     0.0000     1.3492E-16  -107.69    1.1033E-16    79.68    5.2903E-01    23.66
      -0.2500     0.5600     0.0000     1.4560E-16   -78.18    1.3366E-16   110.80    5.0716E-01    46.94
      -0.2000     0.5600     0.0000     1.5603E-16   -47.40    1.6186E-16   140.11    4.6510E-01    67.81
      -0.1500     0.5600     0.0000     1.5902E-16   -21.42    2.0829E-16   163.37    3.9753E-01    85.44
      -0.1000     0.5600     0.0000     1.7413E-16     3.63    2.5530E-16  -176.43    3.0154E-01    97.77
      -0.0500     0.5600     0.0000     1.5851E-16    31.56    2.6528E-16  -152.36    1.8526E-01    96.57
       0.0000     0.5600     0.0000     1.3586E-16    54.12    2.9302E-16  -135.51    1.2615E-01    49.56
       0.0500     0.5600     0.0000     1.0486E-16    80.93    2.8697E-16  -119.74    2.4381E-01    14.62
       0.1000     0.5600     0.0000     1.1067E-16   118.89    2.6852E-16  -106.16    4.0376E-01    11.63
       0.1500     0.5600     0.0000     1.1647E-16   136.50    2.2863E-16   -92.96    5.3109E-01    14.20
       0.2000     0.5600     0.0000     1.4313E-16   161.75    1.6822E-16   -71.66    5.8410E-01    16.57
       0.2500     0.5600     0.0000     1.3536E-16   169.46    1.1354E-16   -38.69    5.3529E-01    16.23
       0.3000     0.5600     0.0000     1.4023E-16   171.38    1.5224E-16     4.02    3.8419E-01     8.50
       0.3500     0.5600     0.0000     1.1447E-16   162.44    2.3771E-16    24.26    2.0487E-01   -30.32
       0.4000     0.5600     0.0000     7.5791E-17   132.63    2.8088E-16    24.52    2.9810E-01  -102.41
       0.4500     0.5600     0.0000     6.1841E-17   102.23    3.0920E-16    22.11    5.4014E-01  -124.05
       0.5000     0.5600     0.0000     8.4942E-17    56.47    3.4920E-16    20.26    7.1404E-01  -133.61
       0.5500     0.5600     0.0000     1.0957E-16    21.63    3.6678E-16     7.87    7.5343E-01  -141.38
       0.6000     0.5600     0.0000     1.4084E-16    -5.00    2.9571E-16    -4.34    6.3991E-01  -150.03
       0.6500     0.5600     0.0000     1.7972E-16   -26.76    3.0824E-16   -21.45    3.9277E-01  -162.35
       0.7000     0.5600     0.0000     2.0627E-16   -48.52    2.4543E-16   -47.72    8.2298E-02   141.66
       0.7500     0.5600     0.0000     2.0402E-16   -74.05    2.1407E-16   -89.65    3.4110E-01    18.70
       0.8000     0.5600     0.0000     2.0302E-16  -100.06    1.7432E-16  -118.97    7.0694E-01     0.03
       0.8500     0.5600     0.0000     2.1580E-16  -125.32    2.1673E-16  -152.53    1.0309E+00   -16.11
       0.9000     0.5600     0.0000     2.0873E-16  -155.78    2.3841E-16   174.61    1.2933E+00   -33.09
       0.9500     0.5600     0.0000     2.2510E-16   172.14    2.5646E-16   154.41    1.4903E+00   -51.56
       1.0000     0.5600     0.0000     2.2421E-16   140.60    2.6676E-16   127.36    1.6274E+00   -71.72
       1.0500     0.5600     0.0000     2.1976E-16   109.10    2.4578E-16    97.70    1.7145E+00   -93.62
       1.1000     0.5600     0.0000     2.1833E-16    75.41    2.4267E-16    60.90    1.7626E+00  -117.23
       1.1500     0.5600     0.0000     2.2353E-16    45.53    2.2846E-16    42.70    1.7816E+00  -142.51
       1.2000     0.5600     0.0000     2.1936E-16    13.51    2.0747E-16     7.74    1.7797E+00  -169.35
       1.2500     0.5600     0.0000     2.0421E-16   -17.64    1.7779E-16   -16.58    1.7632E+00   162.35
       1.3000     0.5600     0.0000     2.0577E-16   -50.21    1.7654E-16   -51.16    1.7367E+00   132.71
       1.3500     0.5600     0.0000     1.9005E-16   -84.29    1.5485E-16   -83.93    1.7036E+00   101.86
       1.4000     0.5600     0.0000     1.8462E-16  -117.98    1.3442E-16  -118.63    1.6662E+00    69.89
       1.4500     0.5600     0.0000     1.7146E-16  -151.22    1.1681E-16  -149.08    1.6263E+00    36.93
       1.5000     0.5600     0.0000     1.5839E-16   176.09    1.0410E-16   177.92    1.5850E+00     3.08
       1.5500     0.5600     0.0000     1.5036E-16   137.87    8.9475E-17   139.14    1.5433E+00   -31.58
       1.6000     0.5600     0.0000     1.4373E-16   101.55    8.5006E-17   103.46    1.5018E+00   -66.95
       1.6500     0.5600     0.0000     1.3147E-16    63.05    7.4469E-17    63.95    1.4608E+00  -102.96
       1.7000     0.5600     0.0000     1.2676E-16    26.55    6.7690E-17    26.82    1.4206E+00  -139.55
       1.7500     0.5600     0.0000     1.1719E-16   -13.41    6.0957E-17   -12.48    1.3815E+00  -176.65
       1.8000     0.5600     0.0000     1.0573E-16   -50.67    5.5408E-17   -50.71    1.3436E+00   145.78
       1.8500     0.5600     0.0000     1.0304E-16   -90.37    4.8171E-17   -87.72    1.3069E+00   107.80
       1.9000     0.5600     0.0000     9.5277E-17  -126.80    4.5075E-17  -124.44    1.2715E+00    69.45
       1.9500     0.5600     0.0000     9.0538E-17  -162.34    4.0863E-17  -161.64    1.2374E+00    30.76
       2.0000     0.5600     0.0000     8.6328E-17   157.91    3.6917E-17   159.10    1.2046E+00    -8.25
       2.0500     0.5600     0.0000     7.8152E-17   113.41    3.3675E-17   115.65    1.1731E+00   -47.52
       2.1000     0.5600     0.0000     7.5720E-17    72.60    3.0096E-17    75.71    1.1428E+00   -87.06
       2.1500     0.5600     0.0000     7.4342E-17    31.87    2.7498E-17    34.09    1.1137E+00  -126.82
       2.2000     0.5600     0.0000     6.6302E-17    -2.84    2.4608E-17    -5.31    1.0858E+00  -166.79
       2.2500     0.5600     0.0000     6.2823E-17   -44.68    2.1748E-17   -42.93    1.0590E+00   153.04
       2.3000     0.5600     0.0000     5.9536E-17   -89.68    2.0583E-17   -85.30    1.0333E+00   112.70
       2.3500     0.5600     0.0000     5.7325E-17  -124.83    1.8966E-17  -124.92    1.0086E+00    72.20
       2.4000     0.5600     0.0000     5.3912E-17  -173.68    1.7691E-17  -167.83    9.8490E-01    31.54
       2.4500     0.5600     0.0000     5.1570E-17   146.84    1.7044E-17   150.62    9.6214E-01    -9.25
       2.5000     0.5600     0.0000     4.6281E-17   109.08    1.5387E-17   109.01    9.4028E-01   -50.17
       2.5500     0.5600     0.0000     4.5671E-17    69.31    1.3666E-17    72.81    9.1927E-01   -91.20
       2.6000     0.5600     0.0000     4.4349E-17    23.08    1.4437E-17    28.40    8.9907E-01  -132.35
       2.6500     0.5600     0.0000     4.2383E-17   -16.44    1.2612E-17   -12.94    8.7964E-01  -173.60
       2.7000     0.5600     0.0000     3.9265E-17   -57.16    1.0300E-17   -53.89    8.6095E-01   145.06
       2.7500     0.5600     0.0000     3.6352E-17   -99.28    1.0449E-17   -97.93    8.4296E-01   103.63
       2.8000     0.5600     0.0000     3.7433E-17  -136.27    9.2687E-18  -134.95    8.2564E-01    62.12
       2.8500     0.5600     0.0000     3.3732E-17   178.83    9.0639E-18  -177.43    8.0895E-01    20.53
       2.9000     0.5600     0.0000     3.1954E-17   137.26    7.7947E-18   143.29    7.9286E-01   -21.13
       2.9500     0.5600     0.0000     3.3146E-17    95.31    8.2171E-18    97.85    7.7735E-01   -62.86
       3.0000     0.5600     0.0000     3.0743E-17    53.90    7.5482E-18    53.58    7.6239E-01  -104.65
       3.0500     0.5600     0.0000     2.8619E-17    12.34    6.6105E-18    15.38    7.4795E-01  -146.50
       3.1000     0.5600     0.0000     2.8237E-17   -29.93    6.7055E-18   -29.12    7.3401E-01   171.60
       3.1500     0.5600     0.0000     2.7483E-17   -74.65    6.3538E-18   -73.57    7.2054E-01   129.64
       3.2000     0.5600     0.0000     2.5896E-17  -112.97    6.1391E-18  -111.07    7.0752E-01    87.63
       3.2500     0.5600     0.0000     2.3710E-17  -154.25    5.4666E-18  -155.92    6.9494E-01    45.58
       3.3000     0.5600     0.0000     2.2861E-17   160.37    5.1075E-18   163.69    6.8276E-01     3.48
       3.3500     0.5600     0.0000     2.2968E-17   118.31    4.9379E-18   118.77    6.7098E-01   -38.66
       3.4000     0.5600     0.0000     2.2464E-17    73.63    4.6360E-18    76.54    6.5958E-01   -80.84
       3.4500     0.5600     0.0000     2.1409E-17    34.31    4.4628E-18    37.52    6.4853E-01  -123.06
       3.5000     0.5600     0.0000     2.1066E-17    -6.18    4.0697E-18    -5.86    6.3783E-01  -165.31
       3.5500     0.5600     0.0000     2.1495E-17   -49.25    4.0886E-18   -49.53    6.2746E-01   152.40
       3.6000     0.5600     0.0000     1.9099E-17   -97.17    3.6297E-18   -92.30    6.1740E-01   110.09
       3.6500     0.5600     0.0000     1.8722E-17  -136.20    3.5599E-18  -133.06    6.0765E-01    67.74
       3.7000     0.5600     0.0000     1.7633E-17  -176.13    3.3242E-18  -177.44    5.9818E-01    25.36
       3.7500     0.5600     0.0000     1.7464E-17   137.79    3.2717E-18   140.02    5.8899E-01   -17.04
       3.8000     0.5600     0.0000     1.5930E-17    99.41    3.0705E-18   102.38    5.8006E-01   -59.47
       3.8500     0.5600     0.0000     1.7147E-17    53.78    2.9573E-18    50.87    5.7139E-01  -101.93
       3.9000     0.5600     0.0000     1.6081E-17    12.98    2.8078E-18    12.17    5.6296E-01  -144.41
       3.9500     0.5600     0.0000     1.5368E-17   -31.00    2.6575E-18   -30.41    5.5477E-01   173.09
       4.0000     0.5600     0.0000     1.4831E-17   -70.47    2.5921E-18   -69.47    5.4680E-01   130.56
      -1.0000     0.6000     0.0000     5.4038E-17    71.91    1.9127E-17  -108.48    3.4885E-01   -91.37
      -0.9500     0.6000     0.0000     5.5236E-17   114.02    2.1467E-17   -63.88    3.6112E-01   -54.47
      -0.9000     0.6000     0.0000     5.5515E-17   153.42    2.5812E-17   -25.73    3.7412E-01   -18.05
      -0.8500     0.6000     0.0000     5.6227E-17  -166.71    2.7379E-17    11.45    3.8786E-01    17.84
      -0.8000     0.6000     0.0000     6.0567E-17  -130.65    3.0749E-17    46.90    4.0231E-01    53.16
      -0.7500     0.6000     0.0000     6.2044E-17   -92.24    3.3696E-17    90.55    4.1742E-01    87.84
      -0.7000     0.6000     0.0000     7.1707E-17   -51.58    3.5757E-17   131.60    4.3305E-01   121.82
      -0.6500     0.6000     0.0000     7.1704E-17    -9.50    3.8661E-17   168.42    4.4896E-01   155.02
      -0.6000     0.6000     0.0000     7.9031E-17    22.66    4.4270E-17  -151.78    4.6475E-01  -172.65
      -0.5500     0.6000     0.0000     8.8610E-17    61.17    5.2745E-17  -111.83    4.7979E-01  -141.27
      -0.5000     0.6000     0.0000     9.6869E-17    99.21    6.2687E-17   -76.84    4.9312E-01  -110.96
      -0.4500     0.6000     0.0000     9.6209E-17   133.96    7.8763E-17   -40.09    5.0333E-01   -81.82
      -0.4000     0.6000     0.0000     1.1310E-16   164.44    8.6863E-17   -10.48    5.0840E-01   -54.01
      -0.3500     0.6000     0.0000     1.2693E-16  -164.15    1.0264E-16    23.19    5.0560E-01   -27.69
      -0.3000     0.6000     0.0000     1.2444E-16  -133.66    1.1912E-16    54.53    4.9135E-01    -3.07
      -0.2500     0.6000     0.0000     1.4083E-16  -100.44    1.3582E-16    88.92    4.6134E-01    19.55
      -0.2000     0.6000     0.0000     1.4072E-16   -71.70    1.6689E-16   115.74    4.1094E-01    39.66
      -0.1500     0.6000     0.0000     1.3556E-16   -44.36    1.9402E-16   139.38    3.3631E-01    56.19
      -0.1000     0.6000     0.0000     1.4778E-16   -22.98    2.1973E-16   157.39    2.3748E-01    65.92
      -0.0500     0.6000     0.0000     1.2822E-16     2.31    2.4173E-16   175.31    1.3288E-01    53.80
       0.0000     0.6000     0.0000     1.2239E-16    28.80    2.5416E-16  -165.99    1.3878E-01    -3.24
       0.0500     0.6000     0.0000     1.0532E-16    57.84    2.4842E-16  -151.42    2.7342E-01   -19.98
       0.1000     0.6000     0.0000     1.0708E-16    85.62    2.3774E-16  -134.68    4.1527E-01   -18.61
       0.1500     0.6000     0.0000     1.1392E-16   113.99    1.9472E-16  -117.78    5.1719E-01   -14.57
       0.2000     0.6000     0.0000     1.1525E-16   130.10    1.3302E-16   -90.75    5.4694E-01   -11.45
       0.2500     0.6000     0.0000     1.1833E-16   143.44    1.2437E-16   -75.38    4.8456E-01   -11.42
